,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,INDICATOR,COUNTERPART_AREA,Frequency,Reference Area,Indicator,Counterpart Reference Area
28,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BI,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Burundi, Millions",2020-05,2020-05-01,0.000979,0.000979,M,CW,TXG_FOB_USD,BI,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Burundi
29,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BI,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Burundi, Millions",2020-06,2020-06-01,0.000979,0.000979,M,CW,TXG_FOB_USD,BI,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Burundi
30,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BI,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Burundi, Millions",2020-07,2020-07-01,0.000979,0.000979,M,CW,TXG_FOB_USD,BI,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Burundi
31,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BI,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Burundi, Millions",2020-08,2020-08-01,0.000979,0.000979,M,CW,TXG_FOB_USD,BI,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Burundi
32,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BI,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Burundi, Millions",2020-09,2020-09-01,0.000979,0.000979,M,CW,TXG_FOB_USD,BI,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Burundi
33,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BI,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Burundi, Millions",2020-10,2020-10-01,0.000979,0.000979,M,CW,TXG_FOB_USD,BI,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Burundi
34,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BI,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Burundi, Millions",2020-11,2020-11-01,0.000979,0.000979,M,CW,TXG_FOB_USD,BI,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Burundi
35,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BI,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Burundi, Millions",2020-12,2020-12-01,0.000979,0.000979,M,CW,TXG_FOB_USD,BI,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Burundi
36,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BI,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Burundi, Millions",2021-01,2021-01-01,0.000979,0.000979,M,CW,TXG_FOB_USD,BI,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Burundi
37,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BI,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Burundi, Millions",2021-02,2021-02-01,0.000979,0.000979,M,CW,TXG_FOB_USD,BI,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Burundi
38,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BI,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Burundi, Millions",2021-03,2021-03-01,0.000979,0.000979,M,CW,TXG_FOB_USD,BI,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Burundi
39,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BI,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Burundi, Millions",2021-04,2021-04-01,0.000979,0.000979,M,CW,TXG_FOB_USD,BI,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Burundi
40,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BI,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Burundi, Millions",2021-05,2021-05-01,0.000979,0.000979,M,CW,TXG_FOB_USD,BI,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Burundi
41,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BI,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Burundi, Millions",2021-06,2021-06-01,0.000979,0.000979,M,CW,TXG_FOB_USD,BI,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Burundi
42,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BI,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Burundi, Millions",2021-07,2021-07-01,0.000979,0.000979,M,CW,TXG_FOB_USD,BI,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Burundi
43,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BI,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Burundi, Millions",2021-08,2021-08-01,0.000979,0.000979,M,CW,TXG_FOB_USD,BI,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Burundi
44,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BI,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Burundi, Millions",2021-09,2021-09-01,0.000979,0.000979,M,CW,TXG_FOB_USD,BI,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Burundi
45,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BI,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Burundi, Millions",2021-10,2021-10-01,0.000979,0.000979,M,CW,TXG_FOB_USD,BI,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Burundi
46,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BI,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Burundi, Millions",2021-11,2021-11-01,0.000979,0.000979,M,CW,TXG_FOB_USD,BI,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Burundi
0,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2011-01,2011-01-01,0.000122,0.000122,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
1,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2011-02,2011-02-01,0.000112,0.000112,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
2,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2011-03,2011-03-01,0.000157,0.000157,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
3,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2011-04,2011-04-01,0.000198,0.000198,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
4,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2011-05,2011-05-01,0.000174,0.000174,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
5,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2011-06,2011-06-01,0.000215,0.000215,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
6,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2011-07,2011-07-01,0.00019,0.00019,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
7,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2011-08,2011-08-01,0.000242,0.000242,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
8,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2011-09,2011-09-01,0.00016,0.00016,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
9,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2011-10,2011-10-01,0.000101,0.000101,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
10,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2011-11,2011-11-01,8.8e-05,8.8e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
11,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2011-12,2011-12-01,7.7e-05,7.7e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
12,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2012-01,2012-01-01,5.3e-05,5.3e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
13,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2012-02,2012-02-01,8.3e-05,8.3e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
14,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2012-03,2012-03-01,7.8e-05,7.8e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
15,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2012-04,2012-04-01,8.8e-05,8.8e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
16,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2012-05,2012-05-01,0.000109,0.000109,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
17,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2012-06,2012-06-01,7.8e-05,7.8e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
18,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2012-07,2012-07-01,7.7e-05,7.7e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
19,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2012-08,2012-08-01,8.1e-05,8.1e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
20,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2012-09,2012-09-01,7.5e-05,7.5e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
21,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2012-10,2012-10-01,9.7e-05,9.7e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
22,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2012-11,2012-11-01,9.7e-05,9.7e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
23,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2012-12,2012-12-01,9.2e-05,9.2e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
24,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2014-01,2014-01-01,8.4e-05,8.4e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
25,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2014-02,2014-02-01,9.5e-05,9.5e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
26,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2014-03,2014-03-01,0.000119,0.000119,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
27,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2014-04,2014-04-01,0.000109,0.000109,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
28,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2014-05,2014-05-01,0.000131,0.000131,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
29,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2014-06,2014-06-01,0.000127,0.000127,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
30,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2014-07,2014-07-01,0.000135,0.000135,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
31,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2014-08,2014-08-01,0.000127,0.000127,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
32,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2014-09,2014-09-01,0.000112,0.000112,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
33,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2014-10,2014-10-01,0.000119,0.000119,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
34,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2014-11,2014-11-01,0.000101,0.000101,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
35,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2014-12,2014-12-01,9.8e-05,9.8e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
36,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2015-01,2015-01-01,8.9e-05,8.9e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
37,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2015-02,2015-02-01,7.7e-05,7.7e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
38,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2015-03,2015-03-01,8.2e-05,8.2e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
39,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2015-04,2015-04-01,7.3e-05,7.3e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
40,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2015-05,2015-05-01,9.8e-05,9.8e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
41,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2015-06,2015-06-01,9.2e-05,9.2e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
42,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2015-07,2015-07-01,9.4e-05,9.4e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
43,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2015-08,2015-08-01,8.2e-05,8.2e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
44,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2015-09,2015-09-01,9.4e-05,9.4e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
45,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2015-10,2015-10-01,9.6e-05,9.6e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
46,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2015-11,2015-11-01,7.1e-05,7.1e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
47,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2015-12,2015-12-01,7.1e-05,7.1e-05,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
48,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2016-01,2016-01-01,0.000608,0.000608,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
49,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2016-02,2016-02-01,0.000536,0.000536,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
50,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2016-03,2016-03-01,0.000645,0.000645,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
51,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2016-04,2016-04-01,0.000582,0.000582,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
52,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2016-05,2016-05-01,0.000645,0.000645,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
53,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2016-06,2016-06-01,0.000548,0.000548,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
54,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2016-07,2016-07-01,0.00046,0.00046,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
55,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2016-08,2016-08-01,0.000476,0.000476,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
56,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2016-09,2016-09-01,0.000813,0.000813,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
57,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.CW.TXG_FOB_USD.BJ,"Monthly – Curacao – Goods, Value of Exports, Free on board (FOB), US Dollars – Benin, Millions",2016-10,2016-10-01,0.000842,0.000842,M,CW,TXG_FOB_USD,BJ,Monthly,Curacao,"Goods, Value of Exports, Free on board (FOB), US Dollars",Benin
