,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,INDICATOR,COUNTERPART_AREA,Frequency,Reference Area,Indicator,Counterpart Reference Area
117,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2019-10,2019-10-01,1.017039,1.017039,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
118,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2019-11,2019-11-01,121.027856,121.027856,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
119,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2019-12,2019-12-01,0.985293,0.985293,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
120,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2020-01,2020-01-01,1.217173,1.217173,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
121,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2020-02,2020-02-01,1.00419,1.00419,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
122,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2020-03,2020-03-01,1.396047,1.396047,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
123,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2020-04,2020-04-01,1.078663,1.078663,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
124,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2020-05,2020-05-01,0.997742,0.997742,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
125,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2020-06,2020-06-01,21.379911,21.379911,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
126,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2020-07,2020-07-01,22.732932,22.732932,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
127,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2020-08,2020-08-01,21.294388,21.294388,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
128,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2020-09,2020-09-01,25.86927,25.86927,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
129,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2020-10,2020-10-01,27.691013,27.691013,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
130,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2020-11,2020-11-01,1.010739,1.010739,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
131,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2020-12,2020-12-01,1.25857,1.25857,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
132,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2021-01,2021-01-01,1.122965,1.122965,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
133,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2021-02,2021-02-01,0.684727,0.684727,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
134,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2021-03,2021-03-01,1.48381,1.48381,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
135,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2021-04,2021-04-01,1.610248,1.610248,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
136,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2021-05,2021-05-01,1.826257,1.826257,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
137,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2021-06,2021-06-01,1.718177,1.718177,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
138,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2021-07,2021-07-01,1.809751,1.809751,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
139,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2021-08,2021-08-01,1.861906,1.861906,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
140,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2021-09,2021-09-01,2.018774,2.018774,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
141,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2021-10,2021-10-01,1.86442,1.86442,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
142,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_092,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Export earnings: nonfuel, Millions",2021-11,2021-11-01,1.666249,1.666249,M,SX,TXG_FOB_USD,1C_092,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars",Export earnings: nonfuel
0,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2015-01,2015-01-01,0.001226,0.001226,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
1,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2015-02,2015-02-01,0.001226,0.001226,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
2,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2015-03,2015-03-01,0.001226,0.001226,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
3,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2015-04,2015-04-01,0.001226,0.001226,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
4,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2015-05,2015-05-01,0.001226,0.001226,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
5,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2015-06,2015-06-01,0.001226,0.001226,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
6,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2015-07,2015-07-01,0.001226,0.001226,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
7,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2015-08,2015-08-01,0.001226,0.001226,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
8,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2015-09,2015-09-01,0.001226,0.001226,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
9,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2015-10,2015-10-01,0.001226,0.001226,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
10,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2015-11,2015-11-01,0.001226,0.001226,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
11,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2015-12,2015-12-01,0.001226,0.001226,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
12,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2016-01,2016-01-01,0.004001,0.004001,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
13,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2016-03,2016-03-01,7e-05,7e-05,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
14,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2016-04,2016-04-01,0.022442,0.022442,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
15,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2016-05,2016-05-01,0.000176,0.000176,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
16,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2016-06,2016-06-01,0.002203,0.002203,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
17,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2016-07,2016-07-01,0.002707,0.002707,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
18,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2016-09,2016-09-01,0.008666,0.008666,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
19,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2016-10,2016-10-01,0.005402,0.005402,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
20,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2016-11,2016-11-01,0.009986,0.009986,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
21,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2016-12,2016-12-01,0.007791,0.007791,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
22,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2017-01,2017-01-01,0.009653,0.009653,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
23,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2017-02,2017-02-01,0.036838,0.036838,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
24,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2017-03,2017-03-01,0.003523,0.003523,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
25,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2017-04,2017-04-01,0.017765,0.017765,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
26,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2017-05,2017-05-01,0.013746,0.013746,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
27,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2017-06,2017-06-01,0.044221,0.044221,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
28,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2017-07,2017-07-01,0.049425,0.049425,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
29,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2017-08,2017-08-01,0.026577,0.026577,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
30,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2017-09,2017-09-01,0.014344,0.014344,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
31,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2017-10,2017-10-01,0.043934,0.043934,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
32,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2017-11,2017-11-01,0.039593,0.039593,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
33,monthly,IMF,DOT,Direction of Trade Statistics (DOTS),M.SX.TXG_FOB_USD.1C_440,"Monthly – Sint Maarten (Dutch part) – Goods, Value of Exports, Free on board (FOB), US Dollars – Middle East, North Africa, Afghanistan, and Pakistan, Millions",2017-12,2017-12-01,0.01567,0.01567,M,SX,TXG_FOB_USD,1C_440,Monthly,Sint Maarten (Dutch part),"Goods, Value of Exports, Free on board (FOB), US Dollars","Middle East, North Africa, Afghanistan, and Pakistan"
